,,,,,President,,,,,,,,,,,,,U.S. Senator,,,U.S. House of Representatives - District 01 ,,,,U.S. House of Representatives - District 02 ,,U.S. House of Representatives - District 03 ,,,,,U.S. House of Representatives - District 04 ,,,U.S. House of Representatives - District 05,,,U.S. House of Representatives - District 06,,U.S. House of Representatives - District 07,,U.S. House of Representatives - District 08,,U.S. House of Representatives - District 09 ,,,U.S. House of Representatives - District 10 ,,,U.S. House of Representatives - District 11,U.S. House of Representatives - District 12,,U.S. House of Representatives - District 13,,U.S. House of Representatives - District 14 ,,,,,,,U.S. House of Representatives - District 15,,U.S. House of Representatives - District 16,,,State Senate - District 02 ,,State Senate - District 04 ,State Senate - District 06 ,,State Senate - District 08 ,,State Senate - District 10 ,,State Senate - District 12 ,,State Senate - District 14 ,State Senate - District 16 ,,State Senate - District 18 ,,State Senate - District 20,,State Senate - District 22 ,,State Senate - District 24 ,,State Senate - District 26 ,,State Senate - District 28 ,,State Senate - District 30 ,,State Senate - District 32 ,,State House of Representatives - District 01 ,,State House of Representatives - District 02 ,,State House of Representatives -        District 03 ,,,State House of Representatives - District 04 ,,State House of Representatives - District 05 ,,State House of Representatives - District 06 ,,State House of Representatives - District 07 ,,State House of Representatives - District 08 ,,State House of Representatives - District 09 ,State House of Representatives - District 10 ,State House of Representatives - District 11 ,State House of Representatives - District 12 ,State House of Representatives - District 13 ,,State House of Representatives - District 14 ,,State House of Representatives -                                           District 15 ,,,State House of Representatives - District 16 ,,State House of Representatives - District 17 ,,State House of Representatives - District 18 ,,State House of Representatives - District 19 ,,State House of Representatives - District 20 ,,State House of Representatives - District 21 ,,State House of Representatives - District 22 ,,State House of Representatives - District 23 ,,State House of Representatives -                        District 24 ,,,State House of Representatives - District 25 ,,State House of Representatives - District 26 ,,State House of Representatives - District 27 ,,State House of Representatives -     District 28 ,,,State House of Representatives - District 29 ,,State House of Representatives - District 30 ,,State House of Representatives - District 31 ,,State House of Representatives - District 32 ,,State House of Representatives - District 33 ,,State House of Representatives - District 34 ,,State House of Representatives - District 35 ,,State House of Representatives - District 36 ,,State House of Representatives - District 37 ,,State House of Representatives - District 38 ,,State House of Representatives - District 39 ,,State House of Representatives - District 40 ,,State House of Representatives - District 41 ,,State House of Representatives - District 42 ,,State House of Representatives - District 43 ,,State House of Representatives - District 44 ,State House of Representatives - District 45 ,State House of Representatives - District 46 ,,State House of Representatives - District 47 ,,State House of Representatives -                   District 48 ,,,State House of Representatives - District 49 ,,State House of Representatives - District 50 ,,State House of Representatives - District 51 ,,State House of Representatives -                          District 52 ,,,State House of Representatives - District 53 ,,State House of Representatives - District 54 ,State House of Representatives - District 55 ,,State House of Representatives - District 56 ,State House of Representatives -                District 57 ,,,State House of Representatives - District 58 ,State House of Representatives - District 59 ,,State House of Representatives - District 60 ,,State House of Representatives -     District 61 ,,State House of Representatives - District 62 ,,State House of Representatives - District 63 ,,State House of Representatives - District 64 ,,State House of Representatives - District 65 ,,State House of Representatives - District 66 ,,State House of Representatives - District 67 ,,State House of Representatives - District 68 ,,State House of Representatives - District 69 ,,State House of Representatives - District 70 ,,State House of Representatives - District 71 ,,State House of Representatives - District 72 ,,State House of Representatives - District 73 ,,State House of Representatives - District 74 ,,State House of Representatives - District 75 ,,State House of Representatives - District 76 ,,State House of Representatives - District 77 ,,State House of Representatives - District 78 ,,State House of Representatives - District 79 ,,State House of Representatives - District 80 ,,State House of Representatives - District 81 ,,State House of Representatives - District 82 ,,State House of Representatives - District 83 ,,State House of Representatives - District 84 ,,State House of Representatives - District 85 ,State House of Representatives - District 86 ,,State House of Representatives - District 87 ,,State House of Representatives -       District 88 ,,State House of Representatives - District 89 ,,State House of Representatives - District 90 ,,State House of Representatives - District 91 ,,State House of Representatives - District 92 ,,State House of Representatives - District 93 ,,State House of Representatives - District 94 ,,State House of Representatives - District 95 ,,State House of Representatives - District 96 ,State House of Representatives - District 97 ,,State House of Representatives - District 98 ,,State House of Representatives - District 99 ,,,,,,,,State Issue 1,,State Issue 2,,,,,,,,,,,,
Jackson,ABM,029 Scioto 2,625,354,1,0,2,2,3,0,127,0,0,216,1,0,0,126,197,20,,,,,,,,,,,,,,,,,,202,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,211,,,,,,,,,,,,158,77,104,127,73,159,70,242,88,230,,,,,,,,,,,
Jackson,ABN,030 Washington,554,342,0,0,1,1,1,0,126,0,0,208,2,0,0,119,193,18,,,,,,,,,,,,,,,,,,197,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,210,,,,,,,,,,,,132,79,92,115,75,151,68,228,90,203,,,,,,,,,,,
Jefferson,ADB,ADENA 064,441,287,0,0,2,3,2,0,149,0,0,123,2,0,0,161,101,18,,,,,,,,,,,,,,,,,,118,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,160,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,,,140,,,,,,,96,30,60,64,100,44,91,79,96,66,,,,,,,,,,,
Jefferson,ADG,AMSTERDAM 069,317,218,1,0,2,1,2,0,127,0,0,77,3,0,0,127,63,15,,,,,,,,,,,,,,,,,,75,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,167,68,90,141,135,136,144,168,137,155,,,,,,,,,,,
Jefferson,ABJ,BANTAM RIDGE 034,1122,861,0,0,1,0,7,0,284,0,0,554,3,0,0,315,482,35,,,,,,,,,,,,,,,,,,521,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,176,74,101,173,109,174,135,205,147,179,,,,,,,,,,,
Jefferson,AEB,BELVEDERE 085,657,507,1,0,3,1,8,0,176,0,0,311,1,0,0,190,271,30,,,,,,,,,,,,,,,,,,294,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,249,86,188,155,107,260,127,313,123,292,,,,,,,,,,,
Jefferson,ADH,BERGHOLZ 070,419,298,2,0,2,0,2,0,108,0,0,177,0,0,0,114,148,20,,,,,,,,,,,,,,,,,,157,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,297,122,176,251,178,287,199,341,200,322,,,,,,,,,,,
Jefferson,AEC,BLOOMINGDALE 084,135,88,0,0,0,0,0,0,34,0,0,47,0,0,0,40,37,3,,,,,,,,,,,,,,,,,,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,144,77,96,137,58,193,85,201,83,190,,,,,,,,,,,
Jefferson,ABL,BRENTWOOD 036,759,585,0,0,4,1,2,0,251,0,0,315,1,0,0,275,266,27,,,,,,,,,,,,,,,,,,295,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,185,62,133,125,101,179,106,225,132,191,,,,,,,,,,,
Jefferson,AEH,BRILLIANT 088,967,603,2,0,3,2,6,0,277,0,0,300,3,0,0,286,254,32,,,,,,,,,,,,,,,,,,279,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,235,98,179,154,96,262,126,307,124,292,,,,,,,,,,,
Jefferson,ABI,BRUSH CREEK 029,311,229,0,0,1,0,0,0,93,0,0,129,3,0,0,108,101,15,,,,,,,,,,,,,,,,,,102,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,299,91,216,180,138,277,158,354,152,342,,,,,,,,,,,
Jefferson,ADS,CONNORVILLE 082,846,580,1,0,0,0,6,0,334,0,0,221,1,0,0,364,183,19,,,,,,,,,,,,,,,,,,215,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,111,69,71,114,115,98,117,130,118,111,,,,,,,,,,,
Jefferson,ABM,CROSS CREEK 037,238,164,0,0,1,3,2,0,63,0,0,90,2,0,0,68,80,12,,,,,,,,,,,,,,,,,,86,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,134,60,93,115,136,97,127,145,144,118,,,,,,,,,,,
Jefferson,ACT,DILLONVALE 053,410,245,0,0,1,0,1,0,156,0,0,84,2,0,0,158,63,15,,,,,,,,,,,,,,,,,,75,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,,,,,359,36,342,74,60,364,68,408,71,400,,,,,,,,,,,
Jefferson,ADI,ELK 071,781,554,0,0,3,0,5,0,256,0,0,267,5,0,0,265,247,26,,,,,,,,,,,,,,,,,,251,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,201,76,116,183,95,217,142,243,151,226,,,,,,,,,,,
Jefferson,ACP,EMERSON 055,671,489,1,0,0,0,3,0,260,0,0,216,3,0,0,277,184,19,,,,,,,,,,,,,,,,,,202,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,220,112,157,182,92,269,132,317,146,283,,,,,,,,,,,
Jefferson,ACK,EMPIRE 049,198,121,0,0,1,1,0,0,56,0,0,62,1,0,0,54,54,7,,,,,,,,,,,,,,,,,,46,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,183,84,125,156,72,218,122,232,108,242,,,,,,,,,,,
Jefferson,ADK,GEORGES RUN 076,344,203,1,0,3,1,6,0,94,0,0,95,1,0,0,106,77,12,,,,,,,,,,,,,,,,,,84,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,203,96,119,195,79,255,138,284,154,259,,,,,,,,,,,
Jefferson,ADT,GLEN ROBBINS 083,464,312,0,0,7,1,0,0,202,0,0,95,3,0,0,215,72,16,,,,,,,,,,,,,,,,,,93,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,108,43,66,85,50,105,62,130,48,140,,,,,,,,,,,
Jefferson,ACL,GRANT 051,482,362,0,0,0,0,7,0,169,0,0,180,0,0,0,171,162,13,,,,,,,,,,,,,,,,,,168,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,215,116,117,221,85,279,133,308,135,293,,,,,,,,,,,
Jefferson,ACR,HANNA 056,322,221,0,0,0,0,3,0,127,0,0,87,2,0,0,131,76,6,,,,,,,,,,,,,,,,,,70,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,286,88,177,195,99,292,149,352,121,376,,,,,,,,,,,
Jefferson,ACZ,IRONDALE 062,253,156,0,0,0,1,2,0,82,0,0,63,4,0,0,90,49,9,,,,,,,,,,,,,,,,,,43,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,312,148,205,266,115,381,196,375,165,400,,,,,,,,,,,
Jefferson,ABY,ISLAND CREEK 042,686,515,1,0,2,1,2,0,213,0,0,288,2,0,0,228,258,17,,,,,,,,,,,,,,,,,,267,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,275,114,164,237,122,294,164,347,155,359,,,,,,,,,,,
Jefferson,ADC,LINCOLN 066,349,260,1,0,0,1,1,0,148,0,0,107,0,0,0,159,82,9,,,,,,,,,,,,,,,,,,93,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,,,,249,160,140,283,101,340,166,377,186,351,,,,,,,,,,,
Jefferson,ABN,LINDUFF 038,626,404,0,0,2,0,4,0,154,0,0,236,1,0,0,164,199,17,,,,,,,,,,,,,,,,,,198,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,273,120,150,245,142,277,189,322,169,330,,,,,,,,,,,
Jefferson,ADM,MINGO A 072,836,482,1,0,3,1,8,0,244,0,0,212,1,0,0,249,193,25,,,,,,,,,,,,,,,,,,199,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,227,157,140,255,96,310,161,343,176,310,,,,,,,,,,,
Jefferson,ADN,MINGO B 073,579,351,0,0,3,3,1,0,188,0,0,151,1,0,0,199,120,14,,,,,,,,,,,,,,,,,,131,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,118,48,90,82,45,117,53,158,54,153,,,,,,,,,,,
Jefferson,ADO,MINGO C 074,626,464,0,0,0,0,1,0,221,0,0,234,1,0,0,237,195,13,,,,,,,,,,,,,,,,,,212,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,48,28,41,37,29,48,30,75,27,76,,,,,,,,,,,
Jefferson,ADP,MINGO D 075,511,403,0,0,2,0,1,0,212,0,0,183,1,0,0,213,155,19,,,,,,,,,,,,,,,,,,159,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,,,,,,,311,129,179,271,134,326,174,409,183,380,,,,,,,,,,,
Jefferson,ACS,MT PLEASANT 054,350,227,0,0,0,0,1,0,142,0,0,81,2,0,0,137,71,12,,,,,,,,,,,,,,,,,,80,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,223,162,134,252,92,309,155,344,180,306,,,,,,,,,,,
Jefferson,ABZ,MT TABOR 043,575,440,0,0,3,0,3,0,120,0,0,309,2,0,0,140,264,20,,,,,,,,,,,,,,,,,,291,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,179,89,118,156,117,182,111,241,129,221,,,,,,,,,,,
Jefferson,ABO,NEW ALEXANDRIA 030,164,110,0,0,1,0,0,0,38,0,0,67,0,0,0,44,55,6,,,,,,,,,,,,,,,,,,57,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,,,,,,,395,172,315,268,131,474,202,571,211,545,,,,,,,,,,,
Jefferson,ACN,NEW SOMERSET 052,947,663,1,0,1,1,4,0,230,0,0,418,1,0,0,244,345,41,,,,,,,,,,,,,,,,,,375,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,247,134,166,229,117,297,181,341,171,340,,,,,,,,,,,
